181,0,3.0
451,0,2.0
2425,0,2.0
7599,0,4.0
10400,0,2.0
12395,0,1.0
40374,0,3.0
146,1,4.0
173,1,4.0
546,1,4.5
3526,1,4.0
5122,1,3.0
6765,1,4.0
103,2,3.0
497,2,4.0
6883,2,2.5
23245,2,5.0
23569,2,2.0
25252,2,3.0
3262,3,4.0
4712,3,4.0
5575,3,4.0
6026,3,3.0
9369,3,4.0
22335,3,3.0
29707,3,4.0
170,4,4.0
731,4,3.0
1997,4,2.0
11086,4,4.0
190,5,4.0
803,5,4.0
813,5,3.0
16814,5,2.5
44107,5,3.0
231,6,4.0
1206,6,4.0
7602,6,3.0
8027,6,2.0
9165,6,2.0
9658,6,3.0
30,7,4.0
1194,7,5.0
1894,7,4.0
3290,7,5.0
12477,7,4.0
692,8,4.0
2641,8,4.0
2829,8,3.5
4242,8,3.0
8122,8,5.0
9571,8,4.0
11867,8,4.0
264,9,5.0
532,9,5.0
1053,9,3.0
2732,9,5.0
5869,9,4.0
15022,9,3.0
18688,9,4.0
18689,9,2.0
3517,10,4.0
24163,10,4.0
45863,10,4.0
59274,10,5.0
80955,10,3.0
91,11,4.0
303,11,5.0
698,11,4.0
49789,11,3.0
4688,12,3.0
9421,12,3.0
12907,12,1.0
11740,13,5.0
26514,13,5.0
7119,14,4.0
1141,15,1.0
7351,15,4.0
29490,15,2.0
41304,15,4.0
56277,15,1.0
1953,16,4.0
3254,16,4.0
26346,16,4.0
760,17,4.0
3025,17,4.0
4675,17,4.0
29431,17,3.0
1714,18,4.0
3081,18,3.0
166,20,2.0
860,20,4.333333333333333
1184,20,3.0
1696,20,2.0
7740,20,3.0
28258,20,3.0
12108,22,4.0
13448,22,4.0
13933,22,4.0
43933,22,4.0
46300,22,5.0
65662,22,5.0
397,23,4.6
7100,23,5.0
10321,23,5.0
16220,23,5.0
1271,24,4.0
1531,24,5.0
2038,24,5.0
4390,24,5.0
11501,24,3.0
15537,24,5.0
365,25,4.0
5311,25,5.0
8129,25,4.0
11646,25,4.0
31106,25,5.0
6445,26,3.0
11735,26,2.0
11752,26,4.0
17999,26,4.0
390,27,5.0
18989,27,4.0
1675,28,3.0
5032,28,3.0
9515,28,5.0
15083,29,3.0
881,30,3.0
1733,30,5.0
8839,30,2.0
31143,30,4.0
16510,32,4.0
64233,32,3.0
38559,33,3.0
969,34,3.0
4129,34,4.0
56604,34,3.0
67487,34,2.0
13150,35,4.0
60189,35,4.0
2732,36,4.0
10221,36,4.0
18242,36,3.0
1054,37,4.0
2042,37,4.0
11414,39,4.0
41379,39,2.0
32298,40,4.0
51329,40,1.0
4330,41,3.0
7372,42,2.0
12507,42,3.0
16468,42,5.0
3757,43,3.0
6397,43,4.0
11470,43,2.0
48288,44,3.0
32055,45,5.0
53255,45,4.0
30772,46,3.0
65230,46,1.0
30684,47,5.0
68213,47,4.0
84597,47,3.0
4285,48,3.0
32218,48,4.0
7705,49,4.0
17735,49,4.0
1191,50,4.0
89,51,3.0
3146,52,3.0
80787,52,3.0
40816,53,5.0
3445,54,5.0
3427,55,1.0
3290,56,4.0
7015,56,3.0
638,57,4.0
70691,57,4.0
162,58,5.0
75218,58,4.0
31938,59,2.0
83270,59,1.0
22007,60,5.0
4406,61,3.0
28056,61,5.0
51914,62,4.0
63559,62,3.0
980,63,5.0
14732,63,4.0
34657,63,5.0
614,64,4.0
223,65,4.0
865,65,5.0
3768,65,4.0
13018,65,5.0
