823,0,4.0
841,0,3.0
1764,0,3.0
9097,0,2.0
3048,1,4.0
8269,1,4.0
16721,1,5.0
43407,1,4.0
981,2,4.0
1665,2,4.0
9372,2,2.0
16717,2,4.0
30014,2,4.0
40861,2,4.0
1257,3,3.0
3039,3,4.0
5506,3,4.0
22268,3,3.0
35855,3,3.0
55817,3,4.0
61062,3,4.0
36,4,2.0
408,4,2.0
495,4,4.0
638,4,3.5
10900,4,3.0
28370,4,3.0
1713,5,3.0
3457,5,3.0
5765,5,4.0
16413,5,3.0
705,6,3.0
1786,6,4.0
31245,6,4.0
371,7,3.0
1272,7,5.0
13951,7,5.0
25128,7,4.0
40516,7,4.0
245,8,5.0
5842,8,4.0
7783,8,3.0
8267,8,5.0
10607,8,4.0
29,9,4.0
348,9,4.5
964,9,4.666666666666667
1495,9,4.0
15697,9,5.0
986,10,4.0
29736,10,3.0
43,11,3.0
485,11,4.0
2524,11,4.0
19397,11,3.0
3177,12,4.0
11210,12,4.0
29909,12,4.0
36388,12,2.0
587,13,4.0
1277,13,5.0
1629,13,4.0
5843,13,4.0
20114,13,4.0
29018,14,4.0
40059,14,4.0
934,15,2.0
2749,15,4.0
9442,15,4.0
11841,15,3.0
16110,15,1.0
8499,16,4.0
11182,16,5.0
23239,16,3.0
56018,16,4.0
71198,16,3.0
1273,17,5.0
8482,17,3.0
12495,17,3.0
33951,17,4.0
1183,18,4.0
4751,18,5.0
5294,18,4.0
17191,18,3.0
838,19,4.0
4014,19,1.0
7060,19,4.0
31812,19,4.0
38786,19,4.0
425,20,3.0
746,20,3.6
1693,20,3.5
2602,20,5.0
6934,21,5.0
13892,21,4.0
31879,21,3.0
54365,21,2.0
13795,22,3.0
28500,22,5.0
405,23,4.0
34602,23,4.0
43485,23,5.0
365,24,5.0
1058,24,4.0
41397,24,3.0
9342,25,3.0
944,26,3.0
1442,26,4.0
4309,26,4.0
12900,26,4.0
15598,26,5.0
30337,26,2.0
429,27,4.0
496,27,3.0
1096,27,4.0
1299,27,4.0
4975,27,3.0
48298,27,1.0
1633,28,4.0
9358,28,2.0
8376,29,5.0
55287,29,4.5
60620,29,4.0
15013,30,3.0
1480,31,5.0
1500,31,5.0
61938,32,3.0
7794,33,3.0
10373,33,3.0
21424,33,4.0
3963,34,4.0
11841,34,3.0
2085,35,3.0
2760,35,3.0
9642,35,4.0
19893,35,3.0
73938,35,3.0
1592,36,4.0
2617,36,3.0
17134,36,4.0
3670,37,4.0
5580,38,2.0
9925,38,5.0
13819,38,4.0
17493,38,5.0
24391,38,4.0
614,39,4.0
3304,39,4.0
6383,39,3.0
1356,40,4.5
1908,40,3.0
1020,41,4.0
1111,42,4.0
3336,42,4.0
27904,42,4.0
40,43,4.666666666666667
1050,43,4.0
1371,43,2.0
283,44,5.0
463,44,5.0
3165,44,4.0
73727,44,3.0
55542,45,3.0
11424,46,1.0
53688,46,4.0
84966,47,4.0
34,48,4.0
691,48,3.0
8258,48,3.0
75472,48,4.0
6313,49,4.0
10054,49,4.0
21669,49,5.0
15,50,4.0
130,50,3.0
51811,50,3.0
961,51,4.0
2774,51,4.0
9587,52,3.0
2969,53,3.0
