72,0,3.0
1424,0,3.0
5014,0,2.0
7625,0,3.0
32372,0,3.0
38068,0,4.0
52263,0,2.0
193,1,5.0
2065,1,4.0
12985,1,4.0
26139,1,3.0
28370,1,4.0
71789,1,4.0
604,2,2.0
1425,2,5.0
2877,2,3.0
5133,2,3.0
20131,2,3.0
37297,2,4.0
43596,2,4.0
80736,2,4.0
16429,3,4.0
47634,3,4.0
55513,3,5.0
1536,4,2.0
15344,4,2.0
4186,5,5.0
6494,5,4.0
49227,5,4.0
51,6,3.0
2420,6,3.0
2542,6,3.0
33040,6,2.0
38,7,4.0
138,7,4.0
169,7,4.0
601,7,4.0
685,7,4.0
802,7,2.0
823,7,5.0
26515,7,5.0
29085,7,2.0
3091,8,2.0
3549,8,4.0
14926,8,5.0
20252,8,4.0
34127,8,4.0
46990,8,4.0
2613,9,5.0
4045,9,4.0
199,10,4.0
37630,10,3.5
69856,10,3.0
80982,10,3.0
1294,11,4.0
11332,11,5.0
38977,11,4.0
2420,12,3.0
3039,12,4.0
10035,12,3.0
13899,12,4.0
31615,12,4.0
46927,12,4.0
55543,12,2.0
937,13,4.0
5356,13,5.0
13628,13,5.0
14399,13,4.0
16568,13,4.0
51740,13,5.0
671,14,2.0
23658,14,4.0
9368,15,3.0
12329,15,3.0
19943,15,4.0
33906,15,5.0
41538,15,4.0
42266,15,4.0
75388,15,4.0
12060,16,4.0
15065,16,4.0
23281,16,4.0
37516,16,3.0
50244,16,3.0
61807,16,4.0
74314,16,4.0
6930,17,4.0
37427,17,5.0
2235,18,5.0
32346,18,4.0
6093,19,4.0
17375,19,2.0
52416,19,4.0
88,20,4.0
17881,20,3.0
6650,21,4.0
26239,22,5.0
246,23,5.0
869,23,4.0
22025,23,4.0
548,24,4.0
3012,24,4.0
9753,24,5.0
11605,24,4.0
31179,24,3.0
945,25,4.0
11594,25,2.0
7338,26,3.0
42278,26,4.0
997,27,4.0
685,28,5.0
3698,28,2.0
4849,28,4.0
6282,28,4.0
26904,28,4.0
1161,29,4.0
6003,29,4.0
10557,29,4.0
24984,29,3.0
8522,30,4.0
10780,30,5.0
17162,30,3.0
799,32,4.0
1578,32,3.0
4152,32,3.0
42,33,2.0
14557,33,4.0
47408,33,4.0
7617,34,4.0
8176,34,4.0
26624,34,4.0
66777,34,4.0
1542,35,5.0
5334,35,3.0
5597,35,5.0
17604,35,4.0
36455,35,4.0
41401,35,4.0
44,36,3.0
889,36,3.0
1450,36,4.0
2207,36,3.0
8672,36,4.0
11394,36,4.0
1595,37,4.0
105,38,3.0
1162,38,4.0
29235,38,3.0
6913,39,4.0
57825,39,3.0
2671,40,4.0
34085,40,3.0
49,41,4.0
497,41,4.0
8542,41,4.0
3893,42,4.0
38398,42,4.0
3132,43,4.0
3896,44,4.0
27828,44,4.0
47847,44,4.0
19035,45,4.5
4632,46,3.0
6476,46,3.0
31297,47,4.0
64476,47,4.0
66990,47,2.0
69921,47,4.0
105,48,3.0
362,48,4.0
3201,49,3.0
3456,49,3.0
3990,49,4.333333333333333
4538,49,3.0
2612,50,4.0
8973,50,4.0
15291,50,3.0
29329,50,3.0
2070,51,4.0
33697,51,5.0
65784,51,5.0
