47,0,1.0
338,0,4.0
788,0,4.0
1000,0,3.5
2077,0,3.0
2962,0,4.0
3231,0,3.0
11536,0,3.0
28547,0,4.0
29699,0,3.0
31603,0,3.0
38994,0,3.0
116,1,5.0
562,1,5.0
1184,1,2.0
8998,1,3.0
14962,1,4.0
53439,1,3.0
771,2,3.0
1133,2,4.0
4748,2,5.0
23269,2,3.0
26266,2,4.0
30407,2,3.0
4510,3,4.0
4,4,4.0
1422,4,4.0
1780,4,1.0
1790,4,3.0
3506,4,3.0
19392,4,4.0
19557,4,3.0
246,5,4.0
1602,5,4.0
6216,5,4.0
33768,5,4.0
35264,5,4.0
49205,5,4.0
361,6,3.0
1346,6,3.0
2887,6,4.0
9755,6,2.0
82,7,4.0
504,7,4.0
565,7,2.0
642,7,3.0
1341,7,5.0
1446,7,5.0
3276,7,2.0
4806,7,4.0
6740,7,3.0
11153,7,4.0
29785,7,2.0
59064,7,5.0
111,8,4.0
4468,8,4.0
8865,8,3.0
17911,8,5.0
54775,8,5.0
267,9,4.0
417,9,4.0
892,9,3.0
4797,9,4.0
4035,10,5.0
9279,10,4.0
24130,10,4.0
29986,10,4.0
2526,11,5.0
53448,11,4.0
2734,12,4.0
69115,12,3.0
62,13,4.0
2224,13,4.0
48465,13,5.0
472,14,3.0
11301,14,5.0
199,15,3.0
1157,15,4.0
5683,15,3.0
12060,15,3.0
5816,16,5.0
13389,16,3.0
15390,16,4.0
25147,16,3.0
36409,16,3.0
231,17,4.0
567,17,5.0
2750,17,4.0
7416,17,4.0
1031,18,3.0
1748,18,4.0
6231,18,3.0
7422,18,4.0
12477,19,2.0
70394,19,4.0
76226,19,5.0
2158,20,4.0
4992,20,4.0
23785,20,4.0
23477,21,5.0
41203,21,4.0
75142,22,3.0
6177,23,4.0
45001,24,4.0
17304,25,4.0
36021,25,2.0
1616,26,4.0
5113,26,5.0
22863,26,4.0
13525,27,5.0
13881,27,2.0
472,28,4.0
19731,28,3.0
118,29,3.0
9195,29,5.0
2865,30,2.0
6055,30,1.0
6691,30,4.0
59142,30,5.0
509,31,4.0
1213,31,5.0
4485,32,4.5
9615,32,1.0
18437,32,4.0
21524,32,1.0
178,33,4.0
3115,33,1.0
5433,33,3.0
6097,33,3.0
61308,33,4.0
7281,34,4.5
29944,34,4.0
47616,34,3.0
13959,35,3.0
17904,35,3.0
6048,36,4.0
6670,36,4.0
71387,36,4.0
466,38,4.0
567,38,3.0
7299,38,3.0
10388,38,5.0
44162,38,3.5
45657,38,4.0
1649,39,4.0
8244,39,5.0
13268,39,4.0
29513,39,5.0
45930,39,4.0
816,40,5.0
6969,40,5.0
574,42,4.0
16005,43,2.0
22229,43,4.0
31001,45,3.0
44997,45,1.0
455,46,3.0
4415,46,3.0
9894,46,5.0
13093,46,4.0
164,48,5.0
6049,48,3.0
20031,49,3.0
27123,49,4.0
32294,49,4.0
62554,49,5.0
78080,49,3.0
411,50,4.0
1039,50,3.0
1350,50,3.0
13375,50,3.0
1887,51,3.0
13050,51,4.0
14734,51,4.0
14826,51,3.0
132,52,5.0
504,53,1.0
12701,53,4.0
357,54,3.0
394,54,3.0
2449,54,3.0
3613,54,4.0
15420,54,2.0
4530,55,3.0
49710,55,4.0
166,56,4.0
658,56,4.0
670,56,5.0
1855,56,3.0
2756,56,3.0
13410,56,3.0
22664,56,4.0
1347,57,4.0
10621,57,2.0
10704,57,3.0
6692,58,4.0
2188,59,4.0
21149,59,3.0
2520,60,4.0
4483,60,4.0
32876,60,4.0
21,63,3.0
1507,64,3.0
57,66,4.0
3998,66,4.0
4259,66,4.0
9071,66,3.0
48028,66,3.0
4280,67,4.0
15755,67,4.0
30498,68,3.0
74600,68,4.0
5250,69,4.0
2463,71,5.0
657,72,4.0
1704,72,2.0
2182,72,5.0
18638,72,3.0
10174,73,5.0
19029,73,1.0
55,74,3.0
1075,74,4.0
1197,74,1.0
2681,74,3.0
1200,77,3.0
2730,77,2.0
70805,80,4.0
22558,81,4.0
4567,82,5.0
42136,82,2.0
43706,82,3.0
68983,84,5.0
83,85,4.0
171,85,5.0
4232,86,4.0
5279,86,3.0
23880,86,5.0
54972,87,1.0
531,88,4.0
4479,88,4.0
44695,88,4.0
74,89,4.0
3956,90,4.0
208,91,5.0
217,91,4.0
1160,91,2.0
2101,92,4.0
2179,92,5.0
22508,92,4.0
54421,92,5.0
1958,94,4.0
30829,94,3.0
2322,96,3.0
7032,96,2.0
7907,96,3.0
42,97,4.0
11962,97,4.0
2788,98,4.0
2962,98,5.0
41583,99,4.0
873,101,3.0
1513,105,4.0
1501,107,4.0
29175,108,4.5
43204,108,3.0
56744,108,4.0
66463,108,4.0
41074,109,4.0
1591,111,4.0
41781,111,4.0
42,112,4.0
10495,112,3.0
32944,112,5.0
56130,113,3.0
4575,114,4.0
11450,115,4.0
7318,116,4.0
12957,117,4.0
283,118,5.0
1995,118,4.0
4523,118,4.0
269,119,4.0
255,121,5.0
403,121,4.0
2255,121,4.0
7219,122,3.0
11483,122,4.0
20944,122,3.0
16608,123,5.0
46,124,5.0
18395,125,4.0
30983,125,5.0
17631,126,5.0
54648,126,5.0
73502,126,4.0
338,128,3.0
1755,128,3.0
32570,129,4.0
3155,130,4.0
58974,130,4.0
39344,131,3.0
429,132,4.0
2388,132,3.0
1200,134,5.0
25900,134,1.0
15981,135,3.0
5720,136,4.0
12104,136,2.5
50941,137,1.0
2019,138,4.0
1696,140,4.0
2263,140,2.0
652,141,4.0
882,141,4.0
1900,142,3.0
19136,143,5.0
29310,143,1.0
225,144,3.0
2886,144,5.0
3108,144,4.0
1720,147,2.0
216,148,5.0
1851,148,4.0
17439,150,3.0
35722,150,3.0
50017,150,4.0
1329,151,4.0
25447,151,1.0
9262,152,5.0
736,153,5.0
5258,153,4.0
4961,154,4.0
419,156,5.0
7796,156,3.0
25457,157,1.0
40,158,4.0
22632,158,2.0
62,160,4.0
434,160,4.0
4549,160,4.0
6349,160,5.0
8391,160,4.0
10063,161,4.0
877,162,4.0
103,163,4.0
5331,163,4.0
100,164,3.5
1471,164,3.0
2163,166,3.0
16172,167,4.0
1409,169,3.0
70694,169,4.0
282,170,5.0
81117,170,4.0
5541,173,4.0
5666,174,5.0
25724,174,3.0
5318,175,3.0
6313,175,5.0
21764,175,5.0
83981,176,3.0
953,177,2.0
1071,177,2.0
9771,177,3.0
10144,177,2.0
13050,178,3.5
886,179,3.0
5933,179,4.0
12813,179,2.0
3083,180,4.0
