2042,0,3.5
3060,0,3.0
4259,0,4.0
4274,0,4.0
6063,0,3.0
11361,0,4.0
11726,0,3.0
17375,0,3.0
36428,0,3.0
39,1,4.0
82,1,3.0
98,1,3.0
170,1,4.0
1320,1,4.0
1951,1,3.0
2926,1,4.0
26796,1,3.0
40860,1,3.0
303,2,5.0
1208,2,3.0
1277,2,4.0
3314,2,4.0
10584,2,3.0
15039,2,4.0
15682,2,3.0
48006,2,3.0
2690,3,4.0
4999,3,5.0
5361,3,4.0
11000,3,4.0
14266,3,3.0
18840,3,4.0
41842,3,4.0
8233,4,3.0
8841,4,4.0
18920,4,4.0
31553,4,5.0
39004,4,4.0
5475,5,4.0
1099,6,3.0
1640,6,4.0
2940,6,3.0
3090,6,4.0
4251,6,4.0
6936,6,2.0
8915,6,4.5
136,7,4.5
16773,7,2.0
24478,7,2.0
50970,7,4.0
1809,8,4.0
17735,8,4.0
23490,8,4.0
21,9,4.0
5699,9,3.0
7431,9,5.0
8283,9,3.0
24269,10,5.0
26911,10,4.0
46442,10,5.0
50922,10,3.0
12,11,4.0
1202,11,3.0
1233,11,4.0
1940,11,3.0
9961,11,4.0
40654,11,3.0
5728,12,3.0
8712,12,5.0
9433,12,3.0
29532,12,4.0
30288,12,3.0
61078,12,4.0
1825,13,4.5
4289,13,4.0
12378,13,4.0
2427,14,2.0
2469,14,3.0
5021,14,5.0
5395,14,3.0
5924,14,5.0
7199,14,5.0
870,15,3.0
6984,15,3.0
24795,15,4.0
9442,16,4.0
18308,16,4.0
19581,16,3.0
45905,16,4.0
49522,16,4.0
51841,16,3.0
5913,17,3.0
18921,17,5.0
597,18,4.0
15918,18,4.0
2208,19,5.0
5214,19,3.5
41622,19,5.0
150,20,4.0
3436,20,2.0
5656,20,1.0
8469,20,1.0
13164,21,5.0
7460,22,5.0
76211,22,3.0
1806,24,4.0
14164,24,4.0
57355,24,5.0
122,25,5.0
2808,25,4.0
11711,25,4.0
28256,25,4.0
5216,26,5.0
6031,26,4.0
36179,26,5.0
526,27,4.0
1177,27,2.0
1649,27,2.0
3011,27,3.0
4175,27,4.0
5213,27,4.0
17492,27,4.0
50469,27,3.0
899,28,3.0
6251,28,3.0
6422,28,2.0
12876,28,2.0
20119,28,4.0
900,29,4.0
6143,29,5.0
11120,29,4.0
12123,29,3.0
41450,29,3.0
580,30,5.0
1036,30,3.0
22622,31,2.0
32659,31,5.0
42174,31,5.0
3055,32,1.0
4046,32,5.0
6982,32,3.0
25846,32,3.0
53832,32,4.0
222,33,2.0
1492,33,4.0
3703,33,3.5
4827,33,3.0
14378,33,3.0
3818,34,4.0
