98,0,2.0
190,0,4.0
2600,0,4.0
4653,0,3.0
4914,0,3.0
4992,0,3.5
9375,0,2.0
24987,0,3.0
3956,1,4.0
7141,1,3.0
9505,1,5.0
12052,1,2.0
15946,1,4.0
26573,1,3.0
27646,1,3.0
61858,1,4.0
293,2,3.5
5177,2,4.0
5388,2,4.0
8309,2,3.0
3932,3,3.0
16563,3,4.0
3931,4,2.0
9837,4,2.5
10254,4,5.0
24191,4,3.0
2444,5,4.0
10595,5,4.0
26648,5,3.0
362,6,4.0
1250,6,4.0
1552,6,3.0
23126,6,3.0
435,7,2.0
2587,7,5.0
3987,7,4.0
4755,7,1.0
56486,7,5.0
3013,8,4.5
26265,8,5.0
27220,8,3.0
35225,8,3.0
375,9,2.0
771,9,2.0
860,9,5.0
4363,10,3.0
31339,10,3.0
85523,10,3.0
331,11,5.0
693,11,4.0
6550,11,4.0
41165,11,5.0
441,12,4.0
697,12,5.0
3677,12,3.0
8926,12,1.0
15269,12,3.0
26204,12,3.0
2013,13,5.0
3817,13,4.0
25506,13,4.0
1607,14,1.5
2361,14,4.5
4632,14,4.25
34116,14,3.0
2022,15,3.0
7171,15,3.0
17231,15,4.0
18107,15,2.0
45987,15,4.0
47358,15,3.0
52677,15,4.0
4461,16,4.0
14673,16,5.0
671,17,4.0
9332,17,4.0
24,18,2.0
912,18,2.0
1914,19,5.0
45303,19,4.0
69825,19,4.0
70833,19,4.0
74339,19,5.0
2103,20,4.0
4144,20,3.0
4563,20,1.0
21673,21,4.0
25760,21,5.0
54448,21,2.0
55075,21,4.0
6221,22,5.0
7300,23,4.0
841,24,3.0
6751,24,4.0
24920,24,4.0
185,25,4.0
717,25,4.0
2444,25,5.0
1804,26,4.0
1898,26,4.0
102,27,4.0
1212,27,1.0
7730,27,5.0
450,28,4.666666666666667
474,28,3.0
2040,28,3.5
1675,29,4.5
16629,29,3.0
17556,29,3.5
2,30,3.0
1240,30,5.0
28051,31,5.0
10431,32,4.0
17986,32,4.0
21576,32,4.0
38409,32,4.0
76432,32,4.0
2621,33,3.0
4864,33,3.0
33336,33,3.0
33492,33,3.0
2085,34,3.5
22261,34,2.0
30214,34,3.0
1563,35,4.0
5229,35,5.0
18724,35,5.0
3866,36,4.0
18989,37,4.0
10648,38,3.0
3110,39,3.0
3543,39,4.0
6528,39,2.0
19826,39,3.0
1669,40,4.0
18,41,4.0
130,41,3.0
306,41,3.0
13968,42,4.0
38852,43,3.0
78996,43,1.0
10568,44,4.0
15690,45,4.0
18040,45,3.0
27259,45,3.0
80163,45,5.0
539,46,4.0
1245,46,4.0
26153,47,5.0
37417,47,5.0
45097,47,4.0
6868,48,2.0
2374,49,4.0
3923,49,4.0
6273,49,3.0
3445,50,3.0
11696,50,4.0
24718,50,3.0
609,52,3.0
15251,52,2.0
45496,53,4.0
1019,54,5.0
1685,54,5.0
1686,54,4.0
1771,54,3.0
2429,55,4.0
5306,55,4.0
6,56,3.0
456,56,4.0
4526,58,3.0
5047,58,4.0
6914,58,4.0
404,59,3.2
5626,59,2.0
5974,59,4.0
35717,59,3.0
1283,60,3.0
12539,60,4.0
19355,60,2.0
54233,60,4.0
14559,61,2.6666666666666665
31697,61,5.0
684,62,4.0
21986,62,4.5
30875,62,4.0
55066,62,3.0
58391,62,5.0
3103,63,2.0
8203,63,5.0
8792,63,2.0
9,64,3.0
898,64,4.0
55230,64,4.0
1915,65,4.0
7972,65,4.0
498,66,5.0
2019,66,3.0
32007,66,3.0
49682,67,4.0
609,70,4.0
1895,70,5.0
13287,70,4.0
11868,71,3.0
1209,72,4.0
12222,72,3.0
569,73,4.0
170,74,5.0
179,74,5.0
23990,74,3.0
26608,74,5.0
15383,75,4.0
21013,75,4.0
6855,76,5.0
4068,77,1.0
4613,77,4.0
24154,77,2.0
10714,78,5.0
24553,78,5.0
36686,78,5.0
72411,78,3.0
162,79,4.0
14911,79,4.0
77871,79,5.0
1071,80,5.0
1097,80,3.0
16095,80,3.0
22795,80,3.0
51398,80,2.0
11324,81,4.0
19419,81,2.0
2579,82,4.0
25896,82,4.0
5406,84,5.0
29272,84,3.0
42240,84,4.0
48456,84,4.0
67342,84,3.0
19416,85,5.0
3020,86,3.0
7098,86,4.0
1628,87,3.0
2560,87,4.0
9214,87,3.0
13036,87,4.0
851,88,5.0
1139,88,2.0
28568,88,1.0
87,89,4.0
509,89,3.0
521,89,3.0
1317,89,4.0
1439,90,1.0
1756,90,1.0
2593,90,5.0
6039,90,5.0
11978,90,4.0
14306,91,2.0
73809,92,5.0
19378,93,5.0
852,94,4.0
8418,94,2.0
102,95,2.0
427,95,1.0
1309,95,5.0
2955,95,4.0
14854,95,4.0
11774,96,2.0
54250,96,2.0
83,97,3.0
2565,97,5.0
5215,97,3.0
16844,97,2.0
308,98,4.0
25826,99,4.0
3142,100,4.0
30748,100,3.0
160,101,3.0
3259,101,3.0
12921,102,4.0
38425,102,4.0
54984,102,2.5
46418,103,2.0
48770,103,1.5
6853,104,4.0
253,106,2.0
8401,106,5.0
181,107,3.5
3059,107,5.0
6903,107,4.0
10498,107,4.0
42154,108,5.0
11555,109,5.0
48901,109,3.0
843,111,4.0
2261,111,5.0
20077,111,4.0
5450,112,3.0
9358,112,4.0
22072,113,4.0
1266,115,3.6666666666666665
3375,115,4.0
26369,115,3.0
2746,116,3.0
1542,117,3.0
40433,117,4.0
12920,118,3.0
15174,118,4.0
3422,119,4.0
4690,119,4.0
13097,119,5.0
19905,119,4.0
42,120,5.0
5403,121,5.0
35736,123,4.0
54139,125,4.0
56492,125,2.0
39861,127,3.0
36393,128,4.0
62456,128,2.0
173,129,3.0
2726,129,3.0
3888,129,5.0
6804,129,4.0
45071,129,4.0
3458,131,4.0
13654,131,5.0
313,132,4.0
477,132,4.0
1403,132,3.0
4253,132,5.0
6944,132,4.0
1963,133,3.0
18350,133,4.5
2475,134,4.0
221,135,3.0
2912,135,4.0
5207,135,3.0
1122,138,4.0
7734,138,3.0
44023,138,5.0
2055,139,5.0
3929,139,5.0
1510,140,4.0
9602,141,5.0
22278,142,3.0
5815,143,4.0
6071,143,4.0
29770,143,4.0
37022,143,5.0
59,145,4.0
70,145,4.0
3585,145,3.0
1216,147,5.0
2333,147,2.0
5347,149,4.0
19073,149,3.0
2336,150,5.0
6825,150,2.0
11828,153,3.0
58196,153,4.0
227,154,4.0
16546,154,4.0
34082,155,4.0
73109,155,5.0
362,156,3.0
22182,156,4.0
10621,157,4.0
