149,0,4.0
656,0,3.0
2792,0,3.0
3327,0,2.0
3876,0,5.0
6828,0,4.0
11199,0,3.0
12543,0,4.0
29984,0,3.0
76157,0,3.0
153,1,4.5
1098,1,3.0
1691,1,3.0
11711,1,4.0
12726,1,3.0
16513,1,4.0
17134,1,5.0
26464,1,2.0
27822,1,3.0
30939,1,3.0
7995,2,4.0
21728,2,4.0
23375,2,3.5
31283,2,2.0
46765,2,4.0
48213,2,4.0
5275,3,4.0
26678,3,5.0
28974,3,4.0
443,4,4.0
930,4,4.0
980,4,4.0
5614,4,5.0
36258,4,3.0
2007,5,4.5
2356,5,4.0
5306,5,3.0
7547,5,4.0
12059,5,3.0
12550,5,4.0
41092,5,4.0
55188,5,4.0
1152,6,3.0
16352,6,4.0
717,7,4.0
5485,7,3.0
10847,7,2.0
27384,7,4.0
52477,7,5.0
120,8,4.0
2161,8,4.0
911,9,5.0
3194,9,3.0
4430,9,3.0
28894,9,3.0
13770,10,4.0
70772,10,1.0
284,11,4.0
363,11,3.0
2200,11,4.0
19345,11,3.0
309,12,4.0
341,12,4.0
5976,12,5.0
208,13,5.0
914,13,4.0
1845,13,4.0
2469,13,4.0
3009,13,4.0
15250,13,4.0
48840,14,5.0
60222,14,3.0
28657,15,4.0
2049,16,4.0
4372,16,5.0
22197,16,4.0
44956,16,4.0
1527,17,5.0
10145,17,4.0
15635,17,2.0
17727,17,4.0
23605,17,4.0
36748,17,4.0
73963,17,5.0
3507,18,3.0
6058,18,4.0
36538,19,4.0
67693,19,4.0
19370,20,1.0
10406,21,4.333333333333333
5592,22,4.0
23011,22,4.5
30621,22,2.0
46,23,5.0
68,24,4.5
645,24,4.0
21005,24,4.0
1846,25,4.0
1853,25,3.0
59087,25,3.0
4699,26,3.0
5030,26,4.0
10549,26,1.0
13876,26,4.0
823,27,4.0
834,27,4.0
1054,27,5.0
34598,27,5.0
83007,28,3.0
19,30,4.0
63,30,4.0
2786,30,4.0
4953,30,4.0
1279,31,5.0
2671,31,4.0
10226,31,4.0
11122,31,5.0
12967,31,4.0
3894,32,5.0
1748,33,4.0
2228,33,1.0
7843,33,4.0
9299,33,4.0
58107,34,4.0
4979,35,4.0
19581,35,4.0
66197,35,4.0
626,36,3.0
5734,36,2.0
11536,36,3.0
11789,36,4.0
40304,36,3.0
2415,37,3.0
30799,37,4.0
61071,37,3.0
84886,37,5.0
8656,38,3.0
26344,38,5.0
3183,39,3.0
1179,41,3.0
2494,41,4.0
10970,41,4.0
2402,42,3.0
1520,44,4.0
40077,44,4.0
81640,44,4.0
1070,46,4.0
51069,47,3.0
10391,49,3.0
52433,49,3.0
10885,50,3.0
26771,50,4.0
65,51,5.0
426,51,4.5
1510,51,4.0
395,52,4.0
5535,52,3.0
13681,53,4.0
29644,53,4.0
907,54,4.0
3336,54,5.0
7258,54,2.0
4624,55,3.0
22903,55,4.0
53781,55,4.0
72917,55,4.0
112,56,5.0
10518,56,2.0
21,57,4.0
2765,57,4.0
23317,57,4.0
609,58,4.0
11268,58,4.0
3769,59,3.0
12545,59,3.0
64672,59,4.0
2177,60,4.0
4561,60,4.0
14575,60,2.0
123,61,4.0
1155,62,4.0
5424,62,4.0
45027,62,2.0
5438,63,4.0
12434,63,4.0
923,64,5.0
1630,64,3.0
6998,64,4.0
7030,64,4.0
11088,64,3.0
12604,64,5.0
1172,65,3.0
34740,65,3.0
1430,66,2.0
7050,67,3.0
26589,68,4.0
48801,68,5.0
67697,68,4.0
29043,69,4.0
1997,70,3.0
5474,70,5.0
4509,71,3.0
640,73,4.0
2437,73,4.0
22585,73,2.0
62131,73,5.0
420,74,5.0
2836,74,5.0
5330,74,4.0
5782,74,4.0
6787,74,3.0
9186,75,3.0
72894,75,3.0
2356,76,4.0
2282,77,4.0
2869,77,2.0
3177,77,4.0
29087,77,2.0
37417,78,3.0
41509,78,3.0
45687,78,3.0
51219,78,5.0
54333,78,4.0
61410,78,3.0
67086,78,4.0
22976,80,2.0
9326,81,4.0
